ciudad_id,num_trabajador,refresco_id,rfc_cliente,rfc_tienda,dia_id,cantidad_venta,venta_$
4,1002,5,AXO901201T89,OXA9990001113,23,42,504.0
6,1004,5,CER881112L67,CHC2223334446,29,37,444.0
2,1007,9,AXO901201T89,OXI9876543210,16,110,1540.0
7,1009,2,AXO901201T89,OXC7778889990,47,66,990.0
4,1005,9,CER881112L67,CHE4445556667,44,46,644.0
10,1004,10,AXO901201T89,OXL2223334445,38,93,1674.0
5,1007,10,WAL920304R34,WAL1112223335,42,26,468.0
2,1005,7,CER881112L67,CHN3334445558,8,170,4250.0
4,1003,10,AXO901201T89,OXJ0001112225,2,88,1584.0
4,1010,1,WAL920304R34,WAL2223334447,20,300,4500.0
2,1010,8,AXO901201T89,OXL2223334445,30,44,1100.0
10,1009,6,SEV850615M56,SEV9990001112,10,136,1632.0
8,1005,3,AXO901201T89,OXI9876543210,22,132,1980.0
3,1001,7,SOR900728N45,SOR6667778889,31,215,5375.0
3,1006,1,AXO901201T89,OXG0001112224,24,227,3405.0
4,1003,1,WAL920304R34,WAL5556667778,34,295,4425.0
1,1007,2,AXO901201T89,OXI9876543210,18,84,1260.0
9,1005,4,SOR900728N45,SOR0001112223,24,115,1380.0
2,1002,7,AXO901201T89,OXL4445556668,43,70,1750.0
4,1010,5,SOR900728N45,SOR7778889990,5,50,600.0
3,1006,7,SEV850615M56,SEV1112223336,45,169,4225.0
6,1001,1,CER881112L67,CHN3334445558,27,115,1725.0
6,1003,9,AXO901201T89,OXN3334445556,48,91,1274.0
3,1004,6,AXO901201T89,OXG0001112224,27,27,324.0
7,1009,3,AXO901201T89,OXX3334445556,40,32,480.0
2,1003,8,AXO901201T89,OXC7778889990,44,186,4650.0
8,1002,2,SOR900728N45,SOR8889990001,14,81,1215.0
7,1001,5,SEV850615M56,SEV3334445556,34,109,1308.0
1,1005,4,SEV850615M56,SEV1112223336,40,51,612.0
1,1002,5,SEV850615M56,SEV4445556667,3,143,1716.0
4,1001,10,SEV850615M56,SEV9990001112,31,121,2178.0
3,1005,6,AXO901201T89,OXL2223334445,39,124,1488.0
2,1007,4,WAL920304R34,WAL2223334447,45,61,732.0
8,1001,9,WAL920304R34,WAL0001112223,7,63,882.0
5,1004,3,SEV850615M56,SEV9990001112,12,36,540.0
7,1009,8,AXO901201T89,OXA9990001113,3,183,4575.0
3,1009,7,SEV850615M56,SEV5556667771,7,58,1450.0
9,1004,3,CER881112L67,CHN3334445558,2,64,960.0
1,1005,6,AXO901201T89,OXZ5556667770,28,120,1440.0
5,1008,7,CER881112L67,CHP6667778889,25,87,2175.0
5,1009,10,WAL920304R34,WAL1112223335,18,114,2052.0
9,1010,10,SEV850615M56,SEV1112223336,1,45,810.0
1,1009,8,WAL920304R34,WAL4445556667,27,103,2575.0
8,1010,10,SEV850615M56,SEV0001112224,26,113,2034.0
8,1006,8,SEV850615M56,SEV1112223336,20,121,3025.0
6,1008,7,AXO901201T89,OXR1112223334,45,53,1325.0
2,1008,2,SEV850615M56,SEV4445556667,4,174,2610.0
10,1010,4,WAL920304R34,WAL5556667778,28,72,864.0
2,1002,8,AXO901201T89,OXZ5556667770,32,38,950.0
8,1003,1,AXO901201T89,OXL2223334445,5,233,3495.0
2,1001,6,AXO901201T89,OXS8889990001,22,93,1116.0
8,1008,8,CER881112L67,CHM1112223334,8,139,3475.0
10,1005,8,SEV850615M56,SEV3334445556,35,134,3350.0
2,1006,3,WAL920304R34,WAL7778889991,4,141,2115.0
10,1006,2,CER881112L67,CHC2223334446,3,87,1305.0
4,1010,10,SEV850615M56,SEV2223334445,44,142,2556.0
4,1005,10,AXO901201T89,OXC7778889990,10,94,1692.0
5,1006,5,SEV850615M56,SEV9990001112,45,80,960.0
8,1005,7,AXO901201T89,OXC1234567890,19,157,3925.0
1,1004,1,AXO901201T89,OXP3334445557,42,125,1875.0
5,1010,8,AXO901201T89,OXC1234567890,5,137,3425.0
10,1009,9,AXO901201T89,OXL2223334445,20,90,1260.0
4,1001,7,AXO901201T89,OXM9990001114,35,242,6050.0
10,1010,4,SEV850615M56,SEV5556667771,34,61,732.0
8,1007,9,SEV850615M56,SEV6667778880,15,137,1918.0
2,1009,9,SOR900728N45,SOR0001112223,4,52,728.0
9,1004,8,AXO901201T89,OXL2223334445,37,40,1000.0
3,1009,10,CER881112L67,CHI8889990002,5,79,1422.0
1,1009,8,AXO901201T89,OXH1112223337,24,68,1700.0
1,1008,1,SOR900728N45,SOR8889990001,47,274,4110.0
5,1004,2,SOR900728N45,SOR0001112223,7,111,1665.0
4,1009,4,AXO901201T89,OXI9876543210,23,77,924.0
5,1008,6,AXO901201T89,OXS8889990001,25,55,660.0
10,1010,9,WAL920304R34,WAL1112223334,20,85,1190.0
7,1001,2,WAL920304R34,WAL4445556667,1,176,2640.0
8,1001,1,AXO901201T89,OXP9990001112,36,199,2985.0
4,1003,4,CER881112L67,CHI8889990002,16,121,1452.0
7,1007,1,SEV850615M56,SEV3334445556,50,122,1830.0
3,1002,7,AXO901201T89,OXB4445556669,16,162,4050.0
8,1007,9,SOR900728N45,SOR7778889990,13,80,1120.0
9,1006,5,AXO901201T89,OXI9876543210,44,105,1260.0
3,1006,8,SEV850615M56,SEV4445556667,44,139,3475.0
5,1006,6,AXO901201T89,OXB4445556669,4,118,1416.0
1,1002,1,AXO901201T89,OXZ5556667770,13,180,2700.0
1,1008,1,SEV850615M56,SEV1112223336,15,237,3555.0
10,1002,3,WAL920304R34,WAL6667778889,49,160,2400.0
1,1009,7,AXO901201T89,OXC7778889990,42,92,2300.0
6,1003,6,AXO901201T89,OXS8889990001,44,65,780.0
10,1007,2,SEV850615M56,SEV1112223336,44,56,840.0
6,1007,2,WAL920304R34,WAL4445556667,23,161,2415.0
2,1007,10,AXO901201T89,OXH1112223337,10,94,1692.0
3,1003,2,WAL920304R34,WAL4445556667,44,61,915.0
3,1009,1,AXO901201T89,OXI9876543210,12,71,1065.0
6,1002,3,WAL920304R34,WAL0001112223,1,191,2865.0
7,1008,10,SOR900728N45,SOR0001112223,41,104,1872.0
5,1008,2,SOR900728N45,SOR8889990001,22,193,2895.0
6,1001,10,AXO901201T89,OXC7778889990,22,96,1728.0
6,1001,1,AXO901201T89,OXI9876543210,13,189,2835.0
1,1009,2,AXO901201T89,OXL4445556668,40,85,1275.0
7,1005,10,SEV850615M56,SEV3334445556,49,48,864.0
10,1006,5,CER881112L67,CHM1112223334,12,138,1656.0
1,1004,10,CER881112L67,CHP6667778889,50,20,360.0
3,1003,10,CER881112L67,CHE4445556667,21,64,1152.0
6,1010,7,CER881112L67,CHN3334445558,40,79,1975.0
6,1004,6,SOR900728N45,SOR7778889990,19,56,672.0
4,1009,1,WAL920304R34,WAL1112223335,9,159,2385.0
9,1010,10,AXO901201T89,OXR1112223334,21,107,1926.0
5,1010,10,WAL920304R34,WAL4445556667,39,143,2574.0
2,1002,9,SEV850615M56,SEV5556667779,26,50,700.0
3,1007,10,SEV850615M56,SEV3334445556,15,103,1854.0
8,1006,8,AXO901201T89,OXJ0001112225,31,36,900.0
8,1006,1,AXO901201T89,OXA9990001113,23,267,4005.0
1,1002,9,AXO901201T89,OXI9876543210,5,147,2058.0
6,1004,10,WAL920304R34,WAL1112223335,4,32,576.0
6,1003,2,AXO901201T89,OXC7778889990,25,189,2835.0
2,1004,5,SEV850615M56,SEV3334445556,19,45,540.0
3,1001,10,AXO901201T89,OXJ0001112225,34,123,2214.0
5,1001,10,AXO901201T89,OXC1234567890,47,37,666.0
2,1003,5,CER881112L67,CHS5556667778,44,33,396.0
9,1010,1,CER881112L67,CHI8889990002,7,168,2520.0
10,1004,8,AXO901201T89,OXG0001112224,26,144,3600.0
7,1003,2,CER881112L67,CHE4445556667,9,119,1785.0
4,1001,8,CER881112L67,CHP6667778889,31,179,4475.0
6,1008,9,SEV850615M56,SEV5556667779,45,78,1092.0
6,1010,9,CER881112L67,CHM1112223334,40,91,1274.0
8,1008,9,SOR900728N45,SOR9990001112,36,108,1512.0
5,1005,8,WAL920304R34,WAL1112223334,41,142,3550.0
4,1006,6,WAL920304R34,WAL0001112223,31,109,1308.0
2,1006,9,SOR900728N45,SOR8889990001,34,78,1092.0
10,1006,5,CER881112L67,CHE4445556667,9,135,1620.0
1,1007,10,WAL920304R34,WAL6667778889,19,128,2304.0
7,1002,4,WAL920304R34,WAL0001112223,38,31,372.0
9,1006,10,SEV850615M56,SEV9990001112,14,31,558.0
7,1004,6,SEV850615M56,SEV1112223336,20,25,300.0
4,1001,10,WAL920304R34,WAL5556667778,48,145,2610.0
7,1010,2,CER881112L67,CHM1112223334,4,83,1245.0
5,1008,2,AXO901201T89,OXB4445556669,13,32,480.0
4,1003,8,AXO901201T89,OXL2223334445,8,119,2975.0
8,1007,8,CER881112L67,CHM1112223334,33,149,3725.0
5,1007,6,AXO901201T89,OXN3334445556,46,44,528.0
9,1010,9,AXO901201T89,OXI9876543210,36,30,420.0
4,1006,8,AXO901201T89,OXC7778889990,28,52,1300.0
8,1001,5,CER881112L67,CHS5556667778,1,89,1068.0
9,1002,7,WAL920304R34,WAL0001112223,48,287,7175.0
1,1001,3,SOR900728N45,SOR8889990001,18,107,1605.0
1,1001,4,WAL920304R34,WAL1112223335,22,98,1176.0
6,1010,6,CER881112L67,CHT7778889991,46,120,1440.0
1,1004,7,AXO901201T89,OXC7778889990,22,242,6050.0
9,1002,8,AXO901201T89,OXP9990001112,20,180,4500.0
1,1010,5,WAL920304R34,WAL6667778889,38,27,324.0
5,1004,3,AXO901201T89,OXP3334445557,36,93,1395.0
5,1009,10,SEV850615M56,SEV5556667771,3,134,2412.0
2,1003,4,CER881112L67,CHE4445556667,15,112,1344.0
3,1001,2,SEV850615M56,SEV3334445556,23,126,1890.0
8,1003,6,SOR900728N45,SOR9990001112,39,143,1716.0
2,1006,4,SEV850615M56,SEV0001112224,19,86,1032.0
6,1001,3,CER881112L67,CHE4445556667,27,197,2955.0
10,1003,7,WAL920304R34,WAL5556667778,18,97,2425.0
4,1009,8,WAL920304R34,WAL6667778890,2,196,4900.0
10,1003,1,AXO901201T89,OXN3334445556,48,124,1860.0
10,1003,5,WAL920304R34,WAL2223334447,8,97,1164.0
10,1006,1,WAL920304R34,WAL4445556667,40,240,3600.0
1,1002,6,AXO901201T89,OXA9990001113,11,104,1248.0
8,1005,1,SEV850615M56,SEV5556667771,37,267,4005.0
3,1008,3,AXO901201T89,OXZ5556667770,5,92,1380.0
5,1008,3,AXO901201T89,OXX3334445556,9,188,2820.0
4,1009,6,SEV850615M56,SEV5556667771,3,34,408.0
5,1001,1,AXO901201T89,OXH1112223337,47,58,870.0
8,1002,2,WAL920304R34,WAL5556667778,30,140,2100.0
9,1006,6,AXO901201T89,OXA9990001113,20,130,1560.0
5,1008,1,CER881112L67,CHC2223334446,17,119,1785.0
2,1007,10,SOR900728N45,SOR6667778889,4,95,1710.0
5,1004,3,AXO901201T89,OXN3334445556,43,156,2340.0
1,1010,7,SOR900728N45,SOR8889990001,40,52,1300.0
5,1002,2,AXO901201T89,OXS8889990001,24,143,2145.0
10,1010,3,SEV850615M56,SEV9990001112,47,135,2025.0
5,1007,4,SEV850615M56,SEV6667778880,31,39,468.0
1,1010,4,SEV850615M56,SEV6667778880,39,110,1320.0
2,1006,9,AXO901201T89,OXL4445556668,25,93,1302.0
5,1007,10,AXO901201T89,OXZ5556667770,1,141,2538.0
10,1006,6,SOR900728N45,SOR9990001112,43,111,1332.0
8,1004,7,SOR900728N45,SOR7778889990,16,59,1475.0
4,1006,1,SOR900728N45,SOR8889990001,5,107,1605.0
5,1002,4,AXO901201T89,OXL2223334445,32,84,1008.0
7,1005,1,CER881112L67,CHM1112223334,42,285,4275.0
8,1001,3,CER881112L67,CHM1112223334,11,63,945.0
7,1005,8,WAL920304R34,WAL6667778889,15,37,925.0
1,1002,9,AXO901201T89,OXD8889990002,35,41,574.0
6,1008,8,AXO901201T89,OXP9990001112,6,68,1700.0
5,1007,6,CER881112L67,CHP6667778889,40,67,804.0
3,1005,8,AXO901201T89,OXM9990001114,11,170,4250.0
6,1005,3,SOR900728N45,SOR9990001112,16,196,2940.0
5,1008,8,CER881112L67,CHI8889990002,43,64,1600.0
1,1001,8,SEV850615M56,SEV3334445556,46,43,1075.0
10,1003,3,AXO901201T89,OXP9990001112,11,71,1065.0
4,1006,7,WAL920304R34,WAL0001112223,21,185,4625.0
4,1006,5,WAL920304R34,WAL2223334447,23,103,1236.0
5,1010,7,CER881112L67,CHC2223334446,37,69,1725.0
6,1009,8,AXO901201T89,OXC1234567890,44,188,4700.0
4,1009,8,WAL920304R34,WAL6667778890,10,93,2325.0
1,1003,6,WAL920304R34,WAL5556667778,7,131,1572.0
3,1004,6,WAL920304R34,WAL0001112223,27,145,1740.0
8,1008,8,AXO901201T89,OXJ0001112225,45,198,4950.0
8,1010,1,CER881112L67,CHM1112223334,39,154,2310.0
7,1002,3,WAL920304R34,WAL6667778890,34,87,1305.0
3,1004,3,CER881112L67,CHC2223334446,14,78,1170.0
3,1009,2,SEV850615M56,SEV5556667779,2,66,990.0
7,1006,2,AXO901201T89,OXI9876543210,50,162,2430.0
4,1010,5,CER881112L67,CHS5556667778,41,24,288.0
4,1005,7,SEV850615M56,SEV2223334445,8,259,6475.0
9,1004,10,SEV850615M56,SEV5556667779,34,110,1980.0
10,1010,10,AXO901201T89,OXB4445556669,41,32,576.0
1,1008,8,SEV850615M56,SEV4445556667,9,126,3150.0
8,1009,4,WAL920304R34,WAL2223334447,48,83,996.0
4,1003,8,WAL920304R34,WAL0001112223,26,187,4675.0
5,1005,8,CER881112L67,CHM1112223334,31,157,3925.0
8,1005,2,SEV850615M56,SEV5556667779,45,76,1140.0
2,1005,7,AXO901201T89,OXX3334445556,14,274,6850.0
10,1006,3,SOR900728N45,SOR8889990001,36,188,2820.0
7,1002,6,AXO901201T89,OXX3334445556,29,23,276.0
1,1001,7,CER881112L67,CHM1112223334,42,281,7025.0
3,1004,5,CER881112L67,CHT7778889991,41,68,816.0
7,1008,10,SEV850615M56,SEV5556667771,21,110,1980.0
3,1008,9,SEV850615M56,SEV5556667779,48,27,378.0
4,1007,3,AXO901201T89,OXB4445556669,50,32,480.0
3,1005,4,CER881112L67,CHE4445556667,17,91,1092.0
6,1010,5,CER881112L67,CHE4445556667,42,69,828.0
9,1003,2,AXO901201T89,OXS8889990001,22,140,2100.0
1,1003,10,SEV850615M56,SEV6667778880,4,73,1314.0
9,1010,10,AXO901201T89,OXL4445556668,46,86,1548.0
5,1009,6,WAL920304R34,WAL7778889991,49,49,588.0
1,1007,8,SEV850615M56,SEV0001112224,2,43,1075.0
6,1010,9,AXO901201T89,OXC1234567890,17,96,1344.0
1,1004,1,CER881112L67,CHM1112223334,41,76,1140.0
4,1001,6,SOR900728N45,SOR7778889990,34,66,792.0
7,1007,7,CER881112L67,CHN3334445558,42,219,5475.0
1,1004,4,CER881112L67,CHC2223334446,15,108,1296.0
5,1003,7,SEV850615M56,SEV1112223336,16,270,6750.0
4,1001,1,AXO901201T89,OXS8889990001,33,208,3120.0
1,1004,10,AXO901201T89,OXD8889990002,17,120,2160.0
7,1008,8,AXO901201T89,OXM9990001114,43,172,4300.0
8,1009,9,AXO901201T89,OXM9990001114,46,26,364.0
7,1009,5,AXO901201T89,OXH1112223337,29,111,1332.0
4,1001,3,SEV850615M56,SEV6667778880,37,90,1350.0
4,1004,6,AXO901201T89,OXB4445556669,17,66,792.0
10,1009,2,SOR900728N45,SOR8889990001,49,185,2775.0
10,1004,6,WAL920304R34,WAL7778889991,28,130,1560.0
6,1010,2,WAL920304R34,WAL5556667778,50,198,2970.0
9,1002,8,CER881112L67,CHC2223334446,27,93,2325.0
8,1001,8,AXO901201T89,OXP9990001112,42,118,2950.0
9,1008,3,AXO901201T89,OXX3334445556,14,87,1305.0
2,1001,6,AXO901201T89,OXJ0001112225,8,53,636.0
1,1005,6,AXO901201T89,OXN3334445556,45,36,432.0
2,1004,6,WAL920304R34,WAL6667778890,24,105,1260.0
10,1006,6,AXO901201T89,OXL4445556668,6,51,612.0
6,1004,7,AXO901201T89,OXJ0001112225,42,88,2200.0
6,1003,1,AXO901201T89,OXS8889990001,11,222,3330.0
5,1002,7,CER881112L67,CHI8889990002,15,115,2875.0
8,1010,5,WAL920304R34,WAL4445556667,6,51,612.0
6,1004,1,SEV850615M56,SEV9990001112,7,192,2880.0
2,1005,9,SOR900728N45,SOR9990001112,35,47,658.0
4,1010,4,AXO901201T89,OXL4445556668,14,64,768.0
3,1003,6,AXO901201T89,OXM9990001114,5,84,1008.0
7,1010,1,AXO901201T89,OXP9990001112,15,183,2745.0
2,1007,9,CER881112L67,CHS5556667778,34,135,1890.0
6,1009,6,SEV850615M56,SEV3334445556,15,41,492.0
9,1008,9,AXO901201T89,OXI9876543210,17,45,630.0
2,1003,6,SOR900728N45,SOR0001112223,29,86,1032.0
8,1010,6,AXO901201T89,OXS8889990001,49,58,696.0
10,1009,3,AXO901201T89,OXC1234567890,5,136,2040.0
2,1010,10,SEV850615M56,SEV6667778880,7,93,1674.0
3,1002,6,AXO901201T89,OXL2223334445,17,118,1416.0
6,1001,6,CER881112L67,CHT7778889991,37,106,1272.0
10,1004,2,SOR900728N45,SOR0001112223,16,46,690.0
5,1007,7,WAL920304R34,WAL1112223334,46,159,3975.0
2,1006,7,WAL920304R34,WAL6667778890,21,70,1750.0
4,1005,4,AXO901201T89,OXZ5556667770,20,133,1596.0
10,1007,4,AXO901201T89,OXH1112223337,16,118,1416.0
10,1006,1,CER881112L67,CHC2223334446,1,229,3435.0
10,1009,2,AXO901201T89,OXC7778889990,5,93,1395.0
8,1009,8,SOR900728N45,SOR8889990001,16,62,1550.0
1,1001,7,CER881112L67,CHM1112223334,8,297,7425.0
9,1006,10,AXO901201T89,OXA9990001113,10,133,2394.0
8,1005,10,AXO901201T89,OXA9990001113,44,57,1026.0
5,1006,9,AXO901201T89,OXP3334445557,39,48,672.0
7,1007,1,AXO901201T89,OXP9990001112,7,242,3630.0
3,1001,6,SOR900728N45,SOR9990001112,49,55,660.0
8,1001,6,AXO901201T89,OXL4445556668,27,109,1308.0
4,1005,4,SEV850615M56,SEV2223334445,11,89,1068.0
8,1003,3,SEV850615M56,SEV5556667779,42,134,2010.0
7,1003,5,CER881112L67,CHI8889990002,8,59,708.0
4,1008,6,CER881112L67,CHS5556667778,9,42,504.0
9,1002,5,AXO901201T89,OXN3334445556,13,22,264.0
4,1007,9,WAL920304R34,WAL0001112223,50,30,420.0
4,1004,6,AXO901201T89,OXC1234567890,42,97,1164.0
7,1001,8,SEV850615M56,SEV0001112224,2,75,1875.0
9,1010,7,AXO901201T89,OXZ5556667770,4,61,1525.0
9,1004,6,SEV850615M56,SEV1112223336,38,51,612.0
9,1010,10,CER881112L67,CHP6667778889,38,148,2664.0
3,1009,3,AXO901201T89,OXR1112223334,36,113,1695.0
7,1003,3,SEV850615M56,SEV5556667771,12,155,2325.0
1,1006,9,AXO901201T89,OXA9990001113,3,55,770.0
10,1005,10,AXO901201T89,OXA9990001113,48,141,2538.0
6,1004,6,CER881112L67,CHS5556667778,7,60,720.0
8,1006,10,SOR900728N45,SOR8889990001,32,75,1350.0
7,1002,8,AXO901201T89,OXB4445556669,36,107,2675.0
2,1010,3,SEV850615M56,SEV4445556667,49,84,1260.0
7,1005,4,SOR900728N45,SOR8889990001,36,76,912.0
5,1007,6,AXO901201T89,OXM9990001114,3,113,1356.0
8,1010,4,AXO901201T89,OXD8889990002,42,27,324.0
9,1002,10,WAL920304R34,WAL7778889991,17,82,1476.0
9,1005,1,SOR900728N45,SOR6667778889,36,142,2130.0
9,1003,6,CER881112L67,CHI8889990002,29,95,1140.0
10,1009,5,SEV850615M56,SEV1112223336,45,110,1320.0
2,1001,7,AXO901201T89,OXP9990001112,13,216,5400.0
4,1003,1,WAL920304R34,WAL1112223334,12,189,2835.0
5,1002,1,AXO901201T89,OXC7778889990,11,227,3405.0
4,1010,8,WAL920304R34,WAL7778889991,9,190,4750.0
5,1007,2,AXO901201T89,OXM9990001114,50,86,1290.0
8,1009,3,CER881112L67,CHP6667778889,45,88,1320.0
7,1009,1,CER881112L67,CHS5556667778,48,94,1410.0
5,1001,10,AXO901201T89,OXA9990001113,26,132,2376.0
8,1006,2,CER881112L67,CHI8889990002,15,38,570.0
5,1008,3,AXO901201T89,OXH1112223337,10,61,915.0
1,1006,10,CER881112L67,CHT7778889991,11,83,1494.0
10,1007,3,AXO901201T89,OXP9990001112,30,110,1650.0
8,1008,3,SOR900728N45,SOR6667778889,19,200,3000.0
2,1005,6,WAL920304R34,WAL5556667778,9,86,1032.0
10,1008,2,CER881112L67,CHE4445556667,11,83,1245.0
3,1001,8,AXO901201T89,OXZ5556667770,2,147,3675.0
4,1009,7,CER881112L67,CHP6667778889,24,249,6225.0
5,1002,6,WAL920304R34,WAL1112223335,40,76,912.0
2,1005,5,SEV850615M56,SEV6667778880,12,79,948.0
10,1007,4,CER881112L67,CHT7778889991,39,25,300.0
7,1006,4,SEV850615M56,SEV5556667771,19,150,1800.0
2,1008,6,AXO901201T89,OXG0001112224,4,135,1620.0
5,1008,6,AXO901201T89,OXN3334445556,20,121,1452.0
5,1005,1,CER881112L67,CHT7778889991,37,147,2205.0
10,1008,2,SEV850615M56,SEV2223334445,6,154,2310.0
9,1008,6,WAL920304R34,WAL0001112223,42,128,1536.0
5,1010,1,AXO901201T89,OXP3334445557,37,289,4335.0
7,1008,2,AXO901201T89,OXL4445556668,27,36,540.0
2,1004,1,CER881112L67,CHS5556667778,26,108,1620.0
6,1005,2,SEV850615M56,SEV4445556667,35,108,1620.0
5,1004,7,WAL920304R34,WAL1112223335,4,146,3650.0
7,1004,6,AXO901201T89,OXP9990001112,16,33,396.0
7,1005,8,AXO901201T89,OXG0001112224,3,40,1000.0
2,1002,1,SEV850615M56,SEV2223334445,50,255,3825.0
6,1006,4,SEV850615M56,SEV9990001112,16,132,1584.0
1,1003,6,WAL920304R34,WAL2223334447,24,93,1116.0
2,1003,1,SOR900728N45,SOR0001112223,30,124,1860.0
3,1004,10,AXO901201T89,OXP3334445557,40,26,468.0
8,1004,1,WAL920304R34,WAL0001112223,25,289,4335.0
6,1002,1,WAL920304R34,WAL7778889991,34,199,2985.0
10,1010,7,SOR900728N45,SOR0001112223,6,66,1650.0
1,1008,6,SEV850615M56,SEV2223334445,13,104,1248.0
1,1001,7,CER881112L67,CHP6667778889,10,243,6075.0
3,1005,3,SEV850615M56,SEV4445556667,4,142,2130.0
3,1008,2,SEV850615M56,SEV5556667779,27,156,2340.0
6,1008,3,AXO901201T89,OXC1234567890,14,108,1620.0
5,1010,3,CER881112L67,CHN3334445558,16,103,1545.0
9,1005,9,AXO901201T89,OXS8889990001,19,29,406.0
3,1008,3,WAL920304R34,WAL6667778890,39,147,2205.0
4,1003,6,AXO901201T89,OXC7778889990,28,119,1428.0
3,1007,3,WAL920304R34,WAL1112223335,25,76,1140.0
2,1004,5,CER881112L67,CHT7778889991,25,143,1716.0
1,1007,10,AXO901201T89,OXP3334445557,48,88,1584.0
3,1002,1,SEV850615M56,SEV0001112224,34,86,1290.0
2,1008,10,CER881112L67,CHT7778889991,9,43,774.0
3,1008,4,AXO901201T89,OXM9990001114,12,79,948.0
7,1002,8,AXO901201T89,OXN3334445556,34,59,1475.0
9,1008,9,SEV850615M56,SEV5556667779,7,97,1358.0
10,1003,8,AXO901201T89,OXA9990001113,13,81,2025.0
9,1004,3,WAL920304R34,WAL0001112223,44,189,2835.0
6,1007,7,WAL920304R34,WAL7778889991,34,293,7325.0
8,1003,6,CER881112L67,CHT7778889991,26,58,696.0
5,1003,7,CER881112L67,CHT7778889991,9,226,5650.0
10,1001,7,AXO901201T89,OXI9876543210,48,299,7475.0
10,1008,5,AXO901201T89,OXN3334445556,43,140,1680.0
6,1006,5,SEV850615M56,SEV0001112224,43,79,948.0
7,1001,5,SOR900728N45,SOR8889990001,22,26,312.0
4,1005,8,CER881112L67,CHS5556667778,13,102,2550.0
7,1001,5,CER881112L67,CHN3334445558,29,59,708.0
2,1002,5,WAL920304R34,WAL7778889991,2,96,1152.0
2,1010,1,SEV850615M56,SEV4445556667,8,156,2340.0
1,1003,4,AXO901201T89,OXG0001112224,43,116,1392.0
4,1003,9,SEV850615M56,SEV0001112224,29,147,2058.0
7,1007,3,CER881112L67,CHM1112223334,12,164,2460.0
3,1001,6,SOR900728N45,SOR0001112223,41,121,1452.0
3,1005,3,CER881112L67,CHE4445556667,29,95,1425.0
4,1006,5,AXO901201T89,OXS8889990001,12,92,1104.0
3,1001,9,CER881112L67,CHP6667778889,30,86,1204.0
9,1008,2,AXO901201T89,OXC1234567890,37,90,1350.0
9,1003,3,AXO901201T89,OXR1112223334,19,85,1275.0
8,1009,2,AXO901201T89,OXN3334445556,38,73,1095.0
6,1008,3,AXO901201T89,OXI9876543210,47,169,2535.0
3,1005,1,SEV850615M56,SEV0001112224,13,293,4395.0
9,1008,2,AXO901201T89,OXD8889990002,36,111,1665.0
6,1010,7,SEV850615M56,SEV1112223336,16,161,4025.0
6,1002,8,AXO901201T89,OXX3334445556,6,195,4875.0
9,1008,7,WAL920304R34,WAL2223334447,46,176,4400.0
2,1001,4,SOR900728N45,SOR8889990001,35,38,456.0
9,1003,10,AXO901201T89,OXP9990001112,25,80,1440.0
7,1010,8,AXO901201T89,OXI9876543210,44,30,750.0
10,1005,3,SEV850615M56,SEV9990001112,10,59,885.0
1,1007,8,CER881112L67,CHN3334445558,11,187,4675.0
5,1009,2,AXO901201T89,OXA9990001113,4,107,1605.0
5,1004,8,CER881112L67,CHI8889990002,9,74,1850.0
2,1006,6,SOR900728N45,SOR8889990001,44,116,1392.0
7,1005,9,CER881112L67,CHP6667778889,19,115,1610.0
2,1006,1,AXO901201T89,OXB4445556669,3,171,2565.0
3,1007,5,WAL920304R34,WAL7778889991,48,61,732.0
3,1010,7,SEV850615M56,SEV3334445556,25,228,5700.0
1,1002,4,AXO901201T89,OXM9990001114,16,67,804.0
1,1002,3,AXO901201T89,OXL4445556668,11,198,2970.0
7,1001,7,AXO901201T89,OXR1112223334,11,216,5400.0
4,1007,7,SEV850615M56,SEV2223334445,46,154,3850.0
6,1008,2,AXO901201T89,OXL2223334445,44,35,525.0
7,1008,3,CER881112L67,CHP6667778889,45,84,1260.0
7,1008,5,WAL920304R34,WAL7778889991,16,32,384.0
6,1003,8,CER881112L67,CHN3334445558,6,60,1500.0
2,1004,2,SEV850615M56,SEV5556667779,5,187,2805.0
6,1005,1,AXO901201T89,OXS8889990001,41,235,3525.0
9,1004,10,CER881112L67,CHT7778889991,23,119,2142.0
7,1007,1,WAL920304R34,WAL5556667778,42,195,2925.0
9,1002,6,AXO901201T89,OXL4445556668,50,47,564.0
4,1010,5,CER881112L67,CHC2223334446,29,140,1680.0
7,1008,8,AXO901201T89,OXR1112223334,39,35,875.0
5,1007,5,SEV850615M56,SEV3334445556,22,136,1632.0
9,1003,7,SEV850615M56,SEV4445556667,27,94,2350.0
5,1005,2,SEV850615M56,SEV6667778880,26,197,2955.0
4,1004,9,AXO901201T89,OXD8889990002,12,96,1344.0
8,1006,3,AXO901201T89,OXZ5556667770,30,117,1755.0
4,1007,3,WAL920304R34,WAL1112223335,29,95,1425.0
4,1003,2,AXO901201T89,OXH1112223337,34,162,2430.0
8,1003,9,WAL920304R34,WAL7778889991,7,40,560.0
6,1003,3,AXO901201T89,OXX3334445556,12,134,2010.0
10,1008,6,SEV850615M56,SEV4445556667,12,109,1308.0
1,1001,1,AXO901201T89,OXC7778889990,13,157,2355.0
6,1002,2,AXO901201T89,OXM9990001114,40,61,915.0
10,1004,5,CER881112L67,CHI8889990002,17,106,1272.0
